battery_id,cycle_count,temperature,voltage,current,capacity,internal_resistance,soh,rul
B0006,174,39.87,3.3175,2.014,1.4331,0.2684,71.66,10
B0006,175,40.33,3.2884,1.9838,1.4248,0.2742,71.24,9
B0006,176,40.23,3.3137,1.9838,1.4249,0.2716,71.25,8
B0006,177,40.08,3.3095,1.9991,1.439,0.2735,71.95,7
B0006,178,40.5,3.2764,2.0029,1.4277,0.2741,71.38,6
B0006,179,40.45,3.2779,1.9987,1.411,0.2747,70.55,5
B0006,180,40.91,3.285,1.9768,1.4208,0.2764,71.04,4
B0006,181,40.91,3.3293,2.0448,1.4081,0.2762,70.41,3
B0006,182,40.14,3.3009,1.938,1.4042,0.2767,70.21,2
B0006,183,39.92,3.3051,2.0224,1.414,0.2783,70.7,1
B0006,184,40.63,3.2717,1.9739,1.4094,0.2756,70.47,0
B0006,185,40.4,3.3217,2.0166,1.4033,0.2756,70.16,0
B0006,186,40.22,3.3098,2.0573,1.3949,0.2794,69.75,0
B0006,187,40.93,3.2772,2.0068,1.3854,0.2819,69.27,0
B0006,188,41.23,3.2577,2.0098,1.3904,0.2893,69.52,0
B0006,189,40.52,3.2941,1.9937,1.3735,0.2897,68.68,0
B0006,190,40.73,3.3158,1.974,1.3938,0.2828,69.69,0
B0006,191,40.94,3.255,2.0108,1.3747,0.2859,68.74,0
B0006,192,40.58,3.2474,1.9806,1.3627,0.2892,68.13,0
B0006,193,41.36,3.2683,2.0436,1.3652,0.2872,68.26,0
B0006,194,40.76,3.2337,1.9563,1.3615,0.2951,68.08,0
B0006,195,41.41,3.2302,2.0276,1.3571,0.2911,67.86,0
B0006,196,40.98,3.2668,1.9923,1.3515,0.2993,67.57,0
B0006,197,41.17,3.2266,2.0189,1.35,0.2956,67.5,0
B0006,198,41.34,3.2491,2.0085,1.3417,0.2952,67.09,0
B0006,199,40.95,3.2604,2.0011,1.3492,0.2951,67.46,0
B0006,200,41.4,3.242,2.0148,1.3357,0.2959,66.78,0
B0007,1,31.3,3.74,2.0701,1.8521,0.0733,92.6,201
B0007,2,30.84,3.7192,1.9729,1.8618,0.0781,93.09,200
B0007,3,31.29,3.6898,2.0068,1.8582,0.0817,92.91,199
B0007,4,31.11,3.7203,1.9546,1.8531,0.0782,92.65,198
B0007,5,31.4,3.7644,1.9954,1.8575,0.0776,92.87,197
B0007,6,31.36,3.7105,2.0242,1.8539,0.0816,92.69,196
B0007,7,32.32,3.729,2.0307,1.8609,0.0808,93.05,195
B0007,8,31.82,3.7091,2.0156,1.8435,0.0834,92.18,194
B0007,9,31.45,3.7207,2.01,1.8458,0.0821,92.29,193
B0007,10,32.12,3.7023,2.0111,1.8458,0.082,92.29,192
B0007,11,31.7,3.7327,2.0151,1.8487,0.0834,92.44,191
B0007,12,31.74,3.7078,2.0181,1.8423,0.0915,92.12,190
B0007,13,31.9,3.716,2.0233,1.8536,0.0897,92.68,189
B0007,14,31.6,3.7187,1.9778,1.8387,0.087,91.93,188
B0007,15,32.0,3.7066,2.0051,1.849,0.0884,92.45,187
B0007,16,32.08,3.7082,1.9859,1.8352,0.0921,91.76,186
B0007,17,31.88,3.7353,2.0389,1.8351,0.0903,91.76,185
B0007,18,32.74,3.6799,1.9914,1.8357,0.096,91.79,184
B0007,19,32.27,3.6753,1.947,1.8344,0.0927,91.72,183
B0007,20,32.44,3.7125,1.9987,1.8214,0.0934,91.07,182
B0007,21,32.3,3.7386,2.0316,1.8418,0.0881,92.09,181
B0007,22,32.26,3.6839,2.0668,1.8383,0.0925,91.91,180
B0007,23,32.47,3.6626,1.9718,1.8211,0.1002,91.05,179
B0007,24,32.32,3.698,1.9754,1.8197,0.0966,90.98,178
B0007,25,32.76,3.6963,2.0318,1.8193,0.1027,90.96,177
B0007,26,32.48,3.6799,2.0167,1.8259,0.0993,91.3,176
B0007,27,32.04,3.6709,2.0186,1.816,0.1015,90.8,175
B0007,28,32.4,3.6621,1.9954,1.8162,0.101,90.81,174
B0007,29,33.18,3.6614,1.9971,1.8249,0.1025,91.24,173
B0007,30,32.6,3.699,2.026,1.8148,0.1017,90.74,172
B0007,31,32.39,3.6835,1.9723,1.8263,0.1022,91.32,171
B0007,32,32.69,3.6756,2.033,1.8084,0.1017,90.42,170
B0007,33,32.69,3.654,1.9887,1.8083,0.1047,90.42,169
B0007,34,33.31,3.6636,2.0013,1.8178,0.1058,90.89,168
B0007,35,32.73,3.6659,2.0186,1.8203,0.1065,91.01,167
B0007,36,32.45,3.6531,1.995,1.798,0.1045,89.9,166
B0007,37,32.87,3.6436,2.0201,1.7891,0.1082,89.46,165
B0007,38,33.12,3.6856,1.9594,1.7983,0.1119,89.91,164
B0007,39,32.65,3.6628,2.0236,1.8006,0.1114,90.03,163
B0007,40,33.33,3.6358,2.0244,1.7905,0.1197,89.53,162
B0007,41,33.16,3.6611,1.9997,1.7948,0.1123,89.74,161
B0007,42,32.84,3.6284,1.9674,1.8215,0.1118,91.07,160
B0007,43,33.12,3.6516,2.0384,1.7811,0.1132,89.05,159
B0007,44,33.3,3.614,1.9538,1.7868,0.1149,89.34,158
B0007,45,33.33,3.6476,1.9819,1.7723,0.1179,88.61,157
B0007,46,32.95,3.6205,1.9942,1.7803,0.119,89.02,156
B0007,47,33.51,3.6427,2.0184,1.7804,0.1135,89.02,155
B0007,48,33.1,3.628,2.0054,1.7805,0.1174,89.02,154
B0007,49,33.62,3.6077,1.967,1.7788,0.1224,88.94,153
B0007,50,33.41,3.6405,2.0449,1.7788,0.1227,88.94,152
B0007,51,33.31,3.6478,1.9417,1.777,0.1226,88.85,151
B0007,52,33.52,3.6077,2.0132,1.7794,0.1252,88.97,150
B0007,53,33.73,3.6199,2.0083,1.7908,0.1217,89.54,149
B0007,54,33.67,3.5924,2.0542,1.7721,0.1234,88.61,148
B0007,55,33.3,3.6242,2.0065,1.786,0.1225,89.3,147
B0007,56,33.72,3.6292,2.0125,1.7685,0.1253,88.43,146
B0007,57,33.68,3.602,2.0188,1.7694,0.1316,88.47,145
B0007,58,33.91,3.5842,1.9946,1.7657,0.1312,88.28,144
B0007,59,33.94,3.5993,1.9396,1.7622,0.1247,88.11,143
B0007,60,33.36,3.6195,1.9765,1.7677,0.1306,88.38,142
B0007,61,34.37,3.6363,2.0349,1.7661,0.1327,88.3,141
B0007,62,34.15,3.5925,1.9908,1.7628,0.1345,88.14,140
B0007,63,34.22,3.5823,1.9888,1.7508,0.1326,87.54,139
B0007,64,33.91,3.5891,1.977,1.7399,0.1325,87.0,138
B0007,65,33.83,3.605,1.9616,1.7347,0.1323,86.74,137
B0007,66,34.5,3.5932,2.0012,1.7565,0.1402,87.83,136
B0007,67,34.07,3.5722,2.0131,1.7327,0.1352,86.63,135
B0007,68,34.04,3.6093,2.005,1.7525,0.1381,87.62,134
B0007,69,33.94,3.5967,1.975,1.7425,0.1389,87.12,133
B0007,70,33.73,3.5711,1.9715,1.7367,0.1412,86.83,132
B0007,71,34.16,3.6059,1.9827,1.7588,0.1333,87.94,131
B0007,72,34.3,3.5702,2.0321,1.7202,0.143,86.01,130
B0007,73,34.09,3.5381,1.997,1.7246,0.141,86.23,129
B0007,74,34.26,3.5823,1.9977,1.7423,0.137,87.12,128
B0007,75,35.07,3.523,1.9691,1.7379,0.1455,86.9,127
B0007,76,34.65,3.5412,2.0085,1.7164,0.1391,85.82,126
B0007,77,34.71,3.5801,1.9646,1.739,0.1416,86.95,125
B0007,78,34.46,3.5706,2.0472,1.7214,0.1431,86.07,124
B0007,79,34.75,3.5459,2.0151,1.7201,0.1502,86.0,123
B0007,80,34.18,3.559,1.9629,1.7415,0.1391,87.07,122
B0007,81,34.94,3.5514,1.9866,1.7221,0.1501,86.11,121
B0007,82,34.51,3.5716,1.9916,1.718,0.1464,85.9,120
B0007,83,34.28,3.5423,1.9946,1.7062,0.146,85.31,119
B0007,84,34.46,3.5852,1.9893,1.7005,0.1504,85.03,118
B0007,85,34.95,3.5316,2.0321,1.7217,0.1556,86.09,117
B0007,86,34.6,3.5423,1.9759,1.7168,0.15,85.84,116
B0007,87,34.93,3.5307,2.0272,1.7162,0.1565,85.81,115
B0007,88,35.42,3.5561,1.9596,1.7126,0.157,85.63,114
B0007,89,34.98,3.5328,1.9692,1.7021,0.16,85.1,113
B0007,90,35.19,3.5146,1.9914,1.7017,0.1536,85.08,112
B0007,91,35.46,3.5376,1.9826,1.6997,0.1599,84.98,111
B0007,92,34.8,3.5201,2.0404,1.6941,0.1559,84.71,110
B0007,93,35.26,3.5309,1.9918,1.6973,0.1645,84.86,109
B0007,94,35.55,3.5325,2.0193,1.6852,0.1573,84.26,108
B0007,95,35.71,3.5115,1.9568,1.6998,0.1597,84.99,107
B0007,96,35.5,3.5369,1.9817,1.6789,0.1631,83.94,106
B0007,97,35.48,3.5148,1.9456,1.6659,0.166,83.29,105
B0007,98,35.72,3.4981,2.0639,1.6842,0.168,84.21,104
B0007,99,35.42,3.5391,2.0082,1.679,0.1692,83.95,103
B0007,100,35.48,3.531,2.0103,1.6718,0.1645,83.59,102
B0007,101,35.4,3.5355,1.9619,1.6776,0.1689,83.88,101
B0007,102,35.52,3.519,2.0145,1.6711,0.1648,83.56,100
B0007,103,35.6,3.5014,2.0435,1.6685,0.1665,83.43,99
B0007,104,36.18,3.4903,2.0417,1.6743,0.1742,83.71,98
B0007,105,36.25,3.5005,2.07,1.6638,0.174,83.19,97
B0007,106,35.59,3.5088,1.9622,1.6627,0.1689,83.13,96
B0007,107,35.93,3.5023,2.025,1.6548,0.1794,82.74,95
B0007,108,35.29,3.4931,1.9632,1.6677,0.1689,83.39,94
B0007,109,36.28,3.4761,1.9879,1.6427,0.178,82.14,93
B0007,110,36.12,3.4716,2.018,1.6541,0.173,82.7,92
B0007,111,35.94,3.5111,2.0285,1.638,0.1767,81.9,91
B0007,112,35.64,3.5007,2.0047,1.6653,0.1755,83.26,90
B0007,113,35.79,3.4939,2.0015,1.6377,0.1782,81.88,89
B0007,114,36.02,3.4843,2.0341,1.6407,0.1782,82.04,88
B0007,115,36.39,3.4857,1.9649,1.6395,0.1815,81.97,87
B0007,116,36.25,3.4827,1.9912,1.6321,0.1815,81.6,86
B0007,117,36.11,3.5013,1.9716,1.6379,0.1792,81.89,85
B0007,118,36.52,3.4768,2.0247,1.6337,0.1847,81.69,84
B0007,119,36.49,3.4868,2.0066,1.6375,0.1855,81.87,83
B0007,120,36.04,3.4708,1.9805,1.6314,0.1793,81.57,82
B0007,121,36.38,3.4686,1.951,1.6227,0.1848,81.13,81
B0007,122,35.94,3.4726,2.0088,1.6157,0.1798,80.79,80
B0007,123,36.13,3.5135,1.9908,1.6143,0.1851,80.71,79
B0007,124,36.52,3.4718,2.0259,1.6253,0.1862,81.27,78
B0007,125,36.68,3.4586,1.9984,1.6136,0.1845,80.68,77
B0007,126,36.28,3.4363,2.0146,1.6132,0.1814,80.66,76
B0007,127,36.76,3.4535,2.0168,1.6152,0.1866,80.76,75
B0007,128,36.4,3.4626,2.0324,1.6135,0.1879,80.68,74
B0007,129,36.63,3.4522,2.0074,1.6102,0.1886,80.51,73
B0007,130,36.87,3.4462,2.0036,1.6109,0.192,80.54,72
B0007,131,37.19,3.4405,1.9935,1.6105,0.1944,80.53,71
B0007,132,36.71,3.4224,1.9662,1.5919,0.1905,79.6,70
B0007,133,37.02,3.42,1.961,1.6083,0.2012,80.42,69
B0007,134,37.52,3.4348,1.9794,1.5927,0.201,79.64,68
B0007,135,36.75,3.4477,1.9878,1.5961,0.1999,79.81,67
B0007,136,36.9,3.4658,1.976,1.6017,0.2001,80.08,66
B0007,137,37.02,3.4565,2.0082,1.577,0.1965,78.85,65
B0007,138,36.52,3.4456,1.955,1.5808,0.1977,79.04,64
B0007,139,36.63,3.4043,2.0145,1.576,0.2012,78.8,63
B0007,140,37.16,3.4414,1.9744,1.5862,0.2019,79.31,62
B0007,141,37.18,3.4203,2.029,1.5606,0.2041,78.03,61
B0007,142,37.44,3.4342,1.9999,1.5776,0.2046,78.88,60
B0007,143,37.47,3.4201,1.9618,1.5776,0.1993,78.88,59
B0007,144,37.1,3.4594,1.96,1.5686,0.2019,78.43,58
B0007,145,36.53,3.4154,1.9627,1.569,0.2084,78.45,57
B0007,146,36.86,3.3858,1.9834,1.5685,0.21,78.42,56
B0007,147,37.51,3.4224,2.0133,1.5679,0.2055,78.39,55
B0007,148,37.45,3.4295,2.0434,1.5507,0.2093,77.53,54
B0007,149,37.63,3.4205,2.0253,1.5522,0.2112,77.61,53
B0007,150,37.61,3.3926,1.9854,1.5465,0.2089,77.33,52
B0007,151,37.48,3.3535,2.0488,1.5474,0.2068,77.37,51
B0007,152,37.85,3.3971,2.0134,1.5444,0.2161,77.22,50
B0007,153,37.74,3.4065,2.0251,1.5452,0.2149,77.26,49
B0007,154,37.84,3.4386,2.0233,1.5459,0.2178,77.3,48
B0007,155,37.16,3.3795,1.9822,1.5471,0.2163,77.36,47
B0007,156,38.35,3.4172,2.033,1.5303,0.2161,76.52,46
B0007,157,37.7,3.3889,1.981,1.5373,0.2175,76.86,45
B0007,158,38.33,3.3958,2.0243,1.5288,0.2205,76.44,44
B0007,159,38.13,3.4257,2.0302,1.5342,0.2162,76.71,43
B0007,160,37.49,3.3687,1.9882,1.5205,0.2235,76.02,42
B0007,161,37.89,3.3642,1.982,1.5318,0.2244,76.59,41
B0007,162,37.9,3.4192,2.0094,1.5174,0.2196,75.87,40
B0007,163,37.82,3.406,1.9965,1.5138,0.2227,75.69,39
B0007,164,38.13,3.3753,1.9787,1.5115,0.2226,75.58,38
B0007,165,38.37,3.3604,1.9818,1.5233,0.2277,76.17,37
B0007,166,37.78,3.3487,2.006,1.5143,0.2267,75.71,36
B0007,167,38.45,3.3419,2.0273,1.4964,0.2276,74.82,35
B0007,168,38.58,3.3845,1.9674,1.4942,0.233,74.71,34
B0007,169,37.97,3.3306,1.9604,1.4872,0.2286,74.36,33
B0007,170,38.52,3.3667,2.0307,1.4964,0.2237,74.82,32
B0007,171,38.55,3.3706,2.0347,1.5102,0.229,75.51,31
B0007,172,38.5,3.3701,2.0303,1.4912,0.2296,74.56,30
B0007,173,38.48,3.3383,1.975,1.4924,0.2373,74.62,29
B0007,174,38.66,3.3958,2.0128,1.4847,0.2327,74.24,28
B0007,175,38.81,3.3988,2.0296,1.4794,0.2312,73.97,27
B0007,176,39.09,3.3442,1.9867,1.4787,0.2407,73.93,26
B0007,177,38.18,3.3537,2.0056,1.474,0.2291,73.7,25
B0007,178,38.75,3.3284,1.968,1.4643,0.2365,73.21,24
B0007,179,38.71,3.3536,2.0557,1.4725,0.2359,73.62,23
B0007,180,38.67,3.3264,1.9863,1.4799,0.2399,73.99,22
B0007,181,39.56,3.3537,2.0332,1.4696,0.2376,73.48,21
B0007,182,39.11,3.3477,2.0592,1.463,0.2384,73.15,20
B0007,183,38.28,3.3327,1.959,1.4566,0.233,72.83,19
B0007,184,39.35,3.3456,1.9987,1.4627,0.2449,73.13,18
B0007,185,38.33,3.3427,1.9656,1.4499,0.2395,72.49,17
B0007,186,38.77,3.332,1.9709,1.4425,0.2412,72.13,16
B0007,187,39.54,3.3117,1.9993,1.4575,0.2435,72.87,15
B0007,188,39.14,3.355,1.9907,1.4374,0.2465,71.87,14
B0007,189,39.19,3.3368,1.9952,1.4353,0.2465,71.77,13
B0007,190,39.39,3.3164,1.995,1.4395,0.2497,71.98,12
B0007,191,39.1,3.3249,2.0215,1.4366,0.2461,71.83,11
B0007,192,39.43,3.3102,2.0077,1.4375,0.2485,71.87,10
B0007,193,39.25,3.3109,2.0432,1.4147,0.2541,70.74,9
B0007,194,39.08,3.3292,2.0415,1.4272,0.247,71.36,8
B0007,195,39.26,3.2966,1.9979,1.4341,0.2525,71.71,7
B0007,196,39.42,3.2905,2.0122,1.4145,0.2538,70.73,6
B0007,197,40.04,3.2802,2.0431,1.4114,0.2547,70.57,5
B0007,198,39.69,3.2743,2.0121,1.4104,0.2521,70.52,4
B0007,199,39.57,3.3335,2.0131,1.4048,0.251,70.24,3
B0007,200,39.17,3.3222,1.9909,1.4077,0.2567,70.38,2
B0008,1,31.52,3.7332,2.0063,1.8396,0.071,91.98,194
B0008,2,31.8,3.7512,1.9761,1.8573,0.072,92.86,193
B0008,3,31.14,3.7371,1.9423,1.8404,0.0748,92.02,192
B0008,4,31.73,3.7608,2.0347,1.8491,0.0756,92.45,191
B0008,5,31.81,3.7546,1.9775,1.8402,0.0744,92.01,190
B0008,6,31.37,3.7218,1.9268,1.8386,0.0793,91.93,189
B0008,7,32.29,3.7318,2.0772,1.844,0.0831,92.2,188
B0008,8,31.7,3.7348,2.0394,1.8411,0.0803,92.05,187
B0008,9,31.23,3.7005,1.9951,1.8235,0.0806,91.18,186
B0008,10,31.02,3.7191,2.0194,1.8245,0.0784,91.22,185
B0008,11,31.86,3.7091,1.9491,1.8315,0.0828,91.57,184
B0008,12,32.04,3.7368,1.913,1.8269,0.0823,91.35,183
B0008,13,31.91,3.7263,2.029,1.8283,0.0759,91.41,182
B0008,14,32.16,3.717,2.0246,1.8186,0.094,90.93,181
B0008,15,32.05,3.6994,1.9844,1.8114,0.0883,90.57,180
B0008,16,32.63,3.6975,2.0282,1.8051,0.0913,90.25,179
B0008,17,31.77,3.7109,1.9681,1.8094,0.0879,90.47,178
B0008,18,32.54,3.6857,2.0083,1.8187,0.0978,90.93,177
B0008,19,31.87,3.695,2.0167,1.8169,0.0887,90.84,176
B0008,20,32.64,3.6686,1.9719,1.8022,0.0961,90.11,175
B0008,21,31.86,3.6838,1.9229,1.8024,0.0933,90.12,174
B0008,22,32.47,3.6753,2.0081,1.8108,0.0989,90.54,173
B0008,23,32.5,3.7094,2.0581,1.7941,0.0963,89.7,172
B0008,24,32.48,3.6962,1.9996,1.8035,0.0984,90.18,171
B0008,25,32.2,3.6378,1.9875,1.8102,0.1091,90.51,170
B0008,26,32.3,3.6884,1.9609,1.8115,0.1023,90.58,169
B0008,27,32.42,3.6926,2.0047,1.7976,0.0991,89.88,168
B0008,28,33.17,3.6527,1.9596,1.8002,0.1044,90.01,167
B0008,29,32.11,3.6652,1.9893,1.8061,0.0994,90.31,166
B0008,30,33.11,3.6791,2.0241,1.7918,0.1123,89.59,165
B0008,31,32.44,3.6946,1.9698,1.7969,0.1015,89.85,164
B0008,32,32.58,3.6405,1.9801,1.7896,0.1088,89.48,163
B0008,33,33.25,3.6914,2.0514,1.7806,0.1081,89.03,162
B0008,34,32.61,3.6762,1.9762,1.7962,0.106,89.81,161
B0008,35,32.29,3.6666,2.0046,1.7941,0.1047,89.7,160
B0008,36,33.73,3.6317,2.0861,1.787,0.1139,89.35,159
B0008,37,33.18,3.6811,2.0169,1.7846,0.1106,89.23,158
B0008,38,33.07,3.6554,2.0028,1.7814,0.1124,89.07,157
B0008,39,33.18,3.6766,1.9631,1.7743,0.116,88.72,156
B0008,40,33.55,3.6423,1.9867,1.7775,0.1203,88.87,155
B0008,41,33.01,3.6429,2.0421,1.7665,0.1193,88.32,154
B0008,42,33.28,3.6724,2.0534,1.776,0.1157,88.8,153
B0008,43,33.55,3.6531,2.0132,1.7677,0.1235,88.39,152
B0008,44,33.07,3.6407,2.0592,1.7668,0.1145,88.34,151
B0008,45,33.13,3.6481,1.9698,1.7712,0.1232,88.56,150
B0008,46,33.57,3.6353,1.9545,1.7621,0.1243,88.11,149
B0008,47,33.36,3.6238,1.9849,1.7692,0.1237,88.46,148
B0008,48,33.0,3.6573,1.9117,1.7684,0.1198,88.42,147
B0008,49,33.98,3.632,1.9768,1.7592,0.1232,87.96,146
B0008,50,33.49,3.6087,1.9976,1.7617,0.1247,88.08,145
B0008,51,33.79,3.6383,2.0087,1.7542,0.1243,87.71,144
B0008,52,33.35,3.5673,2.0055,1.7496,0.1286,87.48,143
B0008,53,33.81,3.6252,2.0004,1.7584,0.1328,87.92,142
B0008,54,34.21,3.6247,2.0452,1.7633,0.1344,88.17,141
B0008,55,33.98,3.6276,2.0137,1.742,0.1337,87.1,140
B0008,56,34.13,3.6044,2.0165,1.7493,0.1345,87.46,139
B0008,57,34.52,3.6114,2.0338,1.7548,0.1369,87.74,138
B0008,58,33.59,3.5926,2.0118,1.7424,0.134,87.12,137
B0008,59,33.81,3.6218,2.0192,1.7303,0.1355,86.51,136
B0008,60,34.26,3.5761,1.974,1.7341,0.1368,86.71,135
B0008,61,34.47,3.5834,1.9789,1.7388,0.1453,86.94,134
B0008,62,34.44,3.5939,2.0351,1.7371,0.1391,86.86,133
B0008,63,34.17,3.5855,1.9213,1.7312,0.1407,86.56,132
B0008,64,34.63,3.5909,2.0237,1.7407,0.1446,87.03,131
B0008,65,34.55,3.5803,1.9804,1.7198,0.1452,85.99,130
B0008,66,34.57,3.5906,1.9625,1.7374,0.1459,86.87,129
B0008,67,34.74,3.5806,2.026,1.7308,0.1412,86.54,128
B0008,68,34.94,3.5635,2.0357,1.738,0.1425,86.9,127
B0008,69,34.65,3.5622,2.0058,1.7236,0.1494,86.18,126
B0008,70,34.79,3.5837,1.9662,1.7115,0.1447,85.57,125
B0008,71,34.8,3.5954,1.9799,1.7091,0.1459,85.45,124
B0008,72,34.29,3.5759,1.9783,1.7079,0.1513,85.4,123
B0008,73,34.79,3.5866,2.0326,1.7228,0.1523,86.14,122
B0008,74,34.57,3.6287,1.9613,1.7065,0.1504,85.33,121
B0008,75,34.6,3.5742,1.9795,1.716,0.15,85.8,120
B0008,76,35.18,3.5561,1.9678,1.7106,0.1525,85.53,119
B0008,77,34.67,3.586,1.97,1.7153,0.1573,85.76,118
B0008,78,35.29,3.5319,1.9676,1.7014,0.1543,85.07,117
B0008,79,34.75,3.5461,1.9746,1.7047,0.1579,85.24,116
B0008,80,35.3,3.5621,2.0371,1.6994,0.1612,84.97,115
B0008,81,35.24,3.5464,2.0024,1.7063,0.159,85.31,114
B0008,82,34.71,3.5206,1.9764,1.6906,0.16,84.53,113
B0008,83,35.46,3.5489,2.0348,1.691,0.1645,84.55,112
B0008,84,35.39,3.5979,2.0082,1.7022,0.1662,85.11,111
B0008,85,35.52,3.551,2.0248,1.6839,0.1668,84.19,110
B0008,86,35.63,3.5086,1.9986,1.6794,0.1683,83.97,109
B0008,87,34.87,3.5588,2.0025,1.6912,0.1591,84.56,108
B0008,88,35.36,3.5132,1.985,1.69,0.1668,84.5,107
B0008,89,35.62,3.491,1.9896,1.6813,0.1711,84.06,106
B0008,90,35.83,3.5393,2.0224,1.6772,0.1731,83.86,105
B0008,91,35.24,3.5264,1.9877,1.6761,0.1706,83.8,104
B0008,92,35.8,3.5038,1.9963,1.6649,0.1731,83.24,103
B0008,93,36.61,3.5562,2.0141,1.6704,0.1768,83.52,102
B0008,94,35.83,3.4899,1.991,1.6629,0.1757,83.15,101
B0008,95,35.34,3.5375,1.9894,1.6652,0.1741,83.26,100
B0008,96,35.4,3.5217,2.0138,1.6714,0.1804,83.57,99
B0008,97,36.23,3.4902,2.0366,1.6591,0.1779,82.95,98
B0008,98,35.92,3.4976,2.0162,1.6569,0.1785,82.84,97
B0008,99,35.88,3.5146,1.9538,1.6576,0.1751,82.88,96
B0008,100,35.9,3.4506,2.0159,1.6677,0.183,83.39,95
B0008,101,36.39,3.5031,2.0307,1.6455,0.1852,82.27,94
B0008,102,35.43,3.4825,2.015,1.649,0.1807,82.45,93
B0008,103,36.97,3.5453,1.9949,1.645,0.1851,82.25,92
B0008,104,37.01,3.4873,1.9942,1.6583,0.1914,82.91,91
B0008,105,36.22,3.4991,1.9641,1.645,0.192,82.25,90
B0008,106,36.17,3.5193,2.011,1.6446,0.1877,82.23,89
B0008,107,36.52,3.4732,2.0164,1.6256,0.1872,81.28,88
B0008,108,37.24,3.4604,2.0364,1.6333,0.1921,81.67,87
B0008,109,36.36,3.4576,2.0042,1.6242,0.193,81.21,86
B0008,110,36.63,3.4599,2.006,1.6458,0.1964,82.29,85
B0008,111,37.02,3.4745,2.0247,1.6188,0.1912,80.94,84
B0008,112,36.29,3.4529,2.0292,1.622,0.192,81.1,83
B0008,113,37.13,3.4866,1.9934,1.6285,0.2018,81.43,82
B0008,114,36.76,3.4791,1.9942,1.6068,0.1965,80.34,81
B0008,115,37.18,3.4722,1.9741,1.6231,0.1978,81.15,80
B0008,116,37.11,3.4674,1.9762,1.6142,0.1999,80.71,79
B0008,117,37.29,3.4478,1.9772,1.6026,0.1992,80.13,78
B0008,118,37.29,3.4665,2.0304,1.5925,0.2023,79.62,77
B0008,119,37.67,3.4289,2.0237,1.6161,0.2024,80.8,76
B0008,120,37.45,3.4716,1.9967,1.6118,0.2027,80.59,75
B0008,121,37.48,3.4348,2.0034,1.6177,0.2068,80.89,74
B0008,122,37.21,3.4815,2.0092,1.6114,0.2053,80.57,73
B0008,123,38.01,3.4255,1.9681,1.5948,0.2105,79.74,72
B0008,124,37.66,3.4416,1.9702,1.6099,0.2102,80.5,71
B0008,125,37.61,3.4068,2.0213,1.6059,0.2107,80.3,70
B0008,126,37.48,3.4239,2.0583,1.5961,0.2077,79.8,69
B0008,127,37.06,3.4064,1.9907,1.5803,0.2125,79.02,68
B0008,128,37.64,3.4244,1.9981,1.5844,0.2116,79.22,67
B0008,129,37.98,3.4466,2.0262,1.6004,0.2173,80.02,66
B0008,130,37.8,3.4272,1.9784,1.5827,0.2206,79.14,65
B0008,131,37.07,3.4141,1.9085,1.5876,0.2151,79.38,64
B0008,132,37.58,3.4027,2.025,1.5811,0.2168,79.06,63
B0008,133,37.65,3.4047,2.0121,1.5887,0.2166,79.43,62
B0008,134,37.93,3.4103,2.0066,1.5817,0.2237,79.08,61
B0008,135,38.18,3.4153,2.0414,1.5674,0.2202,78.37,60
B0008,136,38.41,3.4276,2.0428,1.5576,0.2185,77.88,59
B0008,137,38.07,3.4414,2.0178,1.5505,0.223,77.52,58
B0008,138,38.08,3.4437,2.0138,1.5733,0.2276,78.66,57
B0008,139,37.22,3.4073,1.9857,1.5602,0.2228,78.01,56
B0008,140,38.34,3.3652,1.9447,1.5675,0.2319,78.38,55
B0008,141,38.08,3.3833,1.9898,1.547,0.2233,77.35,54
B0008,142,38.33,3.3823,2.0079,1.5429,0.2306,77.14,53
B0008,143,38.5,3.3853,2.0444,1.5269,0.2318,76.35,52
B0008,144,37.93,3.4099,1.9907,1.5411,0.2234,77.05,51
B0008,145,38.54,3.4115,2.0533,1.536,0.2297,76.8,50
B0008,146,38.42,3.4048,1.9838,1.5413,0.2387,77.06,49
B0008,147,38.23,3.3953,1.9751,1.535,0.2372,76.75,48
B0008,148,38.91,3.4114,2.0025,1.5324,0.2406,76.62,47
B0008,149,38.19,3.3958,1.9672,1.526,0.2327,76.3,46
B0008,150,38.83,3.387,1.9914,1.5374,0.2314,76.87,45
B0008,151,38.62,3.3658,1.9869,1.5336,0.241,76.68,44
B0008,152,38.8,3.3541,1.968,1.5256,0.2466,76.28,43
B0008,153,38.78,3.3649,2.0337,1.5171,0.2377,75.86,42
B0008,154,38.52,3.3646,2.0049,1.512,0.2347,75.6,41
B0008,155,38.66,3.3635,2.0178,1.5027,0.2318,75.14,40
B0008,156,38.88,3.3424,2.0395,1.5326,0.2473,76.63,39
B0008,157,39.1,3.3816,2.0022,1.5227,0.2457,76.14,38
B0008,158,38.89,3.3578,1.988,1.4971,0.2416,74.86,37
B0008,159,38.98,3.3644,2.0092,1.4993,0.2493,74.96,36
B0008,160,39.5,3.3612,2.0026,1.4979,0.2469,74.9,35
B0008,161,39.52,3.3204,2.0169,1.5066,0.252,75.33,34
B0008,162,39.44,3.3501,2.027,1.5068,0.2481,75.34,33
B0008,163,39.52,3.341,1.9988,1.4823,0.2541,74.11,32
B0008,164,39.65,3.328,1.9572,1.5027,0.2572,75.13,31
B0008,165,39.49,3.3708,2.0114,1.4859,0.254,74.29,30
